,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,income
36,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,
47,0.3901781,0.1325464,1.1176273,0.24182872,0.1768406,0.7396385,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
48,0.39053214,0.13223666,1.1152335,0.2406085,0.17595544,0.73771,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
49,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,
52,0.3899183,0.13273674,1.1193509,0.24269257,0.17751643,0.74112755,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
53,,,,,,,,,,,,,,,,,,,,,
54,0.39153075,0.13176769,1.1125177,0.23928247,0.17484,0.73500305,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
55,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,
60,0.38988084,0.13278466,1.1203389,0.24323086,0.17792502,0.74202895,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
61,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,
64,0.3921864,0.13060436,1.0977184,0.23161839,0.16916993,0.7230271,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
65,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,
68,0.39221495,0.13107854,1.1054385,0.23562802,0.17212006,0.72912055,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
69,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,
72,0.38913882,0.13297139,1.1195799,0.24270336,0.17766857,0.7417505,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
73,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,
81,0.39188403,0.13214713,1.120532,0.24356078,0.17790297,0.74126315,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
82,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,
96,0.39105594,0.13251686,1.1217871,0.2441159,0.17839876,0.74256456,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
97,0.3904314,0.13226278,1.1149707,0.24046762,0.17585036,0.7375227,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
98,0.390158,0.13249096,1.1167526,0.2413228,0.176505,0.7389388,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
99,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,
101,0.39104527,0.13240215,1.1200769,0.24321984,0.17775795,0.7412465,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
102,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,
117,0.39070272,0.13242486,1.1189283,0.24259205,0.17735079,0.7405505,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
118,0.39158,0.1322586,1.1206862,0.24362777,0.17797866,0.7415327,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
119,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,
125,0.39124036,0.13231057,1.1193684,0.24287082,0.1774551,0.74054134,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
126,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,
130,0.38976234,0.13266577,1.1174833,0.24169548,0.1768094,0.7397264,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
131,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,
135,0.39115286,0.13233349,1.1194336,0.24284871,0.17748865,0.74062777,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
136,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,
139,0.3919217,0.13188751,1.1166148,0.24154802,0.17640945,0.738167,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
140,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,
144,0.3933885,0.12934244,1.0841713,0.22463225,0.16394576,0.7117629,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
145,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,
149,0.39214414,0.1315442,1.1120788,0.23915057,0.17463887,0.734383,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
150,0.39428335,0.12538439,1.0264812,0.19431286,0.14185488,0.6655313,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
151,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,
167,0.39049137,0.13260925,1.1206628,0.24345775,0.17801514,0.7419892,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
168,,,,,,,,,,,,,,,,,,,,,
169,0.39329246,0.12969953,1.0890481,0.22715108,0.16579214,0.71559936,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
170,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,
172,0.3919561,0.13201144,1.1187849,0.24267994,0.17724237,0.73987365,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
173,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,
180,0.39116594,0.13202032,1.1149559,0.24051748,0.17580697,0.7371628,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
181,0.39231986,0.13030148,1.0934551,0.22937207,0.16751698,0.71953213,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
182,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,
186,0.39021918,0.13243666,1.1162162,0.24105175,0.17629856,0.73848957,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
187,0.3904884,0.13246173,1.1179872,0.24201892,0.17696318,0.73977554,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
188,0.39020163,0.13290155,1.1232607,0.24477385,0.1789814,0.7440651,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
189,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,
193,0.39248464,0.13085932,1.1034724,0.23468374,0.17137137,0.72750336,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
194,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,
198,0.39009637,0.13245793,1.1162659,0.24107607,0.17633685,0.73865664,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
199,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,
202,0.39003825,0.13257793,1.1177703,0.24187775,0.17692721,0.7398811,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
203,0.3909213,0.13234693,1.1184865,0.24232082,0.17713904,0.73998463,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
204,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,
218,0.3902962,0.13252968,1.1183016,0.24219371,0.1771172,0.74018455,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
219,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,
222,0.39342368,0.13099086,1.1100289,0.23828463,0.1738182,0.73224884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
223,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,
236,0.39302146,0.12910762,1.0784911,0.22153796,0.1617746,0.70735216,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
237,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,
240,0.3908075,0.13244715,1.1196378,0.2429549,0.17760578,0.7410155,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
241,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,
248,0.3900776,0.13261709,1.118661,0.24236636,0.177273,0.74059653,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
249,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,,,,,,
258,0.3899454,0.13261276,1.1174914,0.24171977,0.17679632,0.7396293,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
259,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,,
261,0.39120027,0.13227354,1.118988,0.24268107,0.17734632,0.7403524,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
262,,,,,,,,,,,,,,,,,,,,,
263,0.39258862,0.13063852,1.1005663,0.23316728,0.17025816,0.7251576,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
264,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,,,,
267,0.3929584,0.13166428,1.1183572,0.24257974,0.17702994,0.739068,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
268,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,
270,0.3920525,0.13211083,1.1207329,0.24371038,0.17797592,0.7413506,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
271,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,
273,0.3905983,0.13241613,1.1178573,0.24200062,0.17692015,0.73965853,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
274,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,
276,0.3919192,0.13125569,1.1068146,0.23636828,0.17267343,0.7304056,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
277,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,
281,0.3920912,0.1309391,1.1028997,0.23430924,0.17117879,0.7272427,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
282,0.39057988,0.13241449,1.1178005,0.24193875,0.17689386,0.7396086,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
283,0.39093438,0.13220812,1.1161834,0.24116264,0.1762549,0.7381554,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
284,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,
286,0.389503,0.13282347,1.1188433,0.24237059,0.17735568,0.7409573,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
287,0.39208645,0.13122115,1.1068683,0.23641817,0.17266688,0.73032165,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
288,0.3895716,0.13261911,1.1156806,0.240723,0.17612258,0.73836267,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
289,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,
294,0.38981092,0.13247892,1.1149275,0.24031307,0.17583019,0.73766786,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
295,,,,,,,,,,,,,,,,,,,,,
296,0.38945147,0.13284814,1.1188805,0.24236606,0.17735943,0.74097663,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
297,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,
299,0.38955516,0.13281047,1.118749,0.24234729,0.17730865,0.74084294,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
300,0.39163494,0.13214363,1.1191014,0.24278645,0.17736629,0.740229,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
301,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,
303,0.39196953,0.13214934,1.1210072,0.24384783,0.17808804,0.74162483,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
304,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,
306,0.39011014,0.13244753,1.115995,0.2409726,0.1762391,0.73843586,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
307,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,
309,0.39040756,0.13227594,1.1152064,0.24056773,0.17594793,0.73773384,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
310,0.38978142,0.13261461,1.1169564,0.24143828,0.17662156,0.739349,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
311,0.3902244,0.13237599,1.1156757,0.24079113,0.176119,0.7381517,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
312,,,,,,,,,,,,,,,,,,,,,
313,0.39015824,0.13256213,1.117839,0.2419108,0.17691973,0.7398062,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
314,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,
321,0.39035338,0.13236669,1.1161858,0.24109922,0.17631811,0.73851985,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
322,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,,,,,,,
334,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,
341,0.39035228,0.13246912,1.1178153,0.24195643,0.17694148,0.7398176,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
342,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,,,,,,,
348,0.39277834,0.13161312,1.1165189,0.24156593,0.17631558,0.7376449,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
349,0.3900137,0.13256681,1.1172266,0.24161272,0.17670402,0.7394293,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
350,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,
354,0.3908723,0.1322627,1.1173558,0.24177803,0.17675099,0.73924416,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
355,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,
