,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,income
44,,,,,,,,,,,,,,,,,,,,,
45,0.5479452,0.22028732,0.8,0.0,0.0,0.39795917,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
46,0.5130673,0.10926589,0.5532541,0.019922707,0.01991912,0.39746973,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
47,0.41861212,0.12548849,0.9157106,0.049029123,0.048547685,0.4468579,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
48,0.35856095,0.09021746,0.69646883,0.029806575,0.029799333,0.4277556,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
49,,,,,,,,,,,,,,,,,,,,,
50,0.13934548,0.0432519,0.62976205,0.029765744,0.029758018,0.4277171,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
51,,,,,,,,,,,,,,,,,,,,,
52,0.41095892,0.026757052,0.93333334,0.0,0.43663913,0.6020408,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
53,0.48170766,0.19159678,0.82963413,0.029575214,0.029695172,0.5807034,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
54,0.4691533,0.123518616,0.59167176,0.05844084,0.057909396,0.66024184,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
55,0.38590345,0.1824281,0.62974805,0.029752214,0.029744469,0.42770275,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
56,,,,,,,,,,,,,,,,,,,,,
57,0.28605476,0.06927617,0.70615953,0.039499152,0.039487515,0.43744537,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
58,0.34868547,0.11130479,0.5532558,0.019924335,0.019920815,0.49951226,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
59,0.1780822,0.11897653,0.53333336,0.0501305,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
60,0.1780822,0.031940006,0.8,0.02407024,0.0,0.39795917,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
61,,,,,,,,,,,,,,,,,,,,,
62,0.45439985,0.12264708,0.5630891,0.029766686,0.029761467,0.42770636,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
63,0.34246576,0.070594646,1.0,0.0,0.0,0.4489796,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
64,,,,,,,,,,,,,,,,,,,,,
65,0.29978704,0.13640082,0.5728646,0.03954574,0.03953793,0.43747902,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
66,,,,,,,,,,,,,,,,,,,,,
67,0.5031507,0.1165959,0.54333335,0.009999998,0.01,0.40795916,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
68,0.44835615,0.1313681,0.61,0.009999999,0.010000001,0.51,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
69,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,
72,0.17438357,0.11148939,0.81,0.009999999,0.01,0.71408165,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
73,,,,,,,,,,,,,,,,,,,,,
74,0.8692197,0.09598167,0.6199094,0.019911613,0.019907545,0.21378464,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
75,,,,,,,,,,,,,,,,,,,,,
76,0.32506847,0.023482712,0.74333334,0.009999999,0.01,0.40795916,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
77,0.7438724,0.19451828,0.39230594,0.059000473,0.058989793,0.06915587,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
78,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,
81,0.48945203,0.18876147,0.81,0.01,0.009999999,0.40795916,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
82,0.42685494,0.056448977,0.56287855,0.029628836,0.029644515,0.4273739,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
83,0.5952635,0.11980829,0.5532583,0.019926822,0.019923402,0.49951485,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
84,0.369863,0.22414088,0.53333336,0.14344144,0.0,0.39795917,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
85,,,,,,,,,,,,,,,,,,,,,
86,0.47782972,0.21262279,0.57282877,0.039517667,0.03950842,0.43743244,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
87,0.21917808,0.12838379,0.8666667,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
88,,,,,,,,,,,,,,,,,,,,,
89,0.37600803,0.28964365,1.019744,0.019836862,0.019818936,0.5195929,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
90,0.5479452,0.16080752,0.6666667,0.0,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
91,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,
93,0.20758033,0.10132149,0.5626683,0.029516513,0.3906673,0.3759766,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
94,0.25279617,0.16470402,0.81992406,0.019926533,0.01992251,0.41788006,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
95,,,,,,,,,,,,,,,,,,,,,
96,0.42465752,0.12109477,1.0,0.0,0.43663913,0.6020408,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
97,0.30370128,0.15852882,0.629738,0.029742315,0.029734291,0.5093252,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
98,0.4741049,0.15683231,0.78278923,0.049461864,0.0494463,0.44740826,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
99,,,,,,,,,,,,,,,,,,,,,
100,0.8082192,0.07570859,0.8666667,0.0,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
101,0.369863,0.12583391,0.8,0.15024151,0.0,0.6020408,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
102,0.45006305,0.13132124,0.9058581,0.039263226,0.03896821,0.53898656,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
103,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,
105,0.20547946,0.2065976,0.53333336,0.07688077,0.0,0.39795917,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
106,0.0,0.19794671,0.33333334,0.3409534,0.0,0.31632653,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
107,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,
109,0.38192493,0.11547733,0.572812,0.03949405,0.03948533,0.43742576,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
110,0.15436703,0.34275714,0.85839456,0.058396738,0.05835,0.45639205,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
111,0.28767124,0.035882864,0.93333334,0.0,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
112,0.53424656,0.21873805,0.53333336,0.0,0.4331956,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
113,0.16068494,0.25733122,0.61,0.050640404,0.01,0.25489795,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
114,,,,,,,,,,,,,,,,,,,,,
115,0.55210984,0.1153219,0.32564998,0.05900105,0.058988202,0.55896884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
116,0.55417,0.21666211,0.6199278,0.019930182,0.019926347,0.5199248,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
117,0.4681369,0.15499482,0.69645613,0.029794186,0.029786546,0.42774263,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
118,0.5305479,0.16916692,0.61,0.009999999,0.01,0.57122445,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
119,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,
121,0.31506848,0.072097234,0.8,0.0,0.0,0.6020408,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
122,0.23654881,0.10249542,0.85842365,0.05842675,0.058365252,0.45641074,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
123,0.16438356,0.1729933,0.8,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
124,,,,,,,,,,,,,,,,,,,,,
125,0.41095892,0.18641514,0.8,0.0,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
126,,,,,,,,,,,,,,,,,,,,,
127,0.20178083,0.07944791,0.74333334,0.010000001,0.01,0.40795916,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
128,0.27633992,0.10892303,0.56310606,0.029776573,0.029769491,0.42772788,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
129,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,
132,0.30759457,0.09346117,0.5532611,0.063790545,0.019926263,0.3668635,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
133,0.2739726,0.16366589,0.8,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
134,,,,,,,,,,,,,,,,,,,,,
135,0.28767124,0.076887116,0.8666667,0.0,0.0,0.39795917,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
136,0.3956025,0.06962503,0.5727944,0.039484188,0.039474238,0.64147884,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
137,0.1469863,0.11205024,0.6766667,0.010000001,0.01,0.35693878,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
138,,,,,,,,,,,,,,,,,,,,,
139,0.46803418,0.07704769,0.6296109,0.029681072,0.029710274,0.42746562,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
140,0.6421768,0.07618236,0.57279336,0.039483234,0.039473265,0.4373961,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
141,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,
143,0.43288374,0.1739427,0.71599865,0.049338773,0.4083657,0.44728318,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
144,0.7746559,0.11267555,0.6492865,0.049220715,0.04933477,0.44718018,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
145,,,,,,,,,,,,,,,,,,,,,
146,0.11780834,0.15962082,0.6493355,0.049351268,0.049341716,0.28401688,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
147,,,,,,,,,,,,,,,,,,,,,
148,0.6538356,0.12429895,0.41,0.01,0.5102296,0.40795916,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
149,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,
152,0.27765027,0.15995446,0.85848576,0.05836118,0.058488198,0.4564796,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
153,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,
155,0.45435935,0.14836371,0.56305003,0.029728651,0.029722556,0.488891,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
156,,,,,,,,,,,,,,,,,,,,,
157,0.7952043,0.3851773,0.6578999,0.057962857,0.47476828,0.067186326,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
158,,,,,,,,,,,,,,,,,,,,,
159,0.40055302,0.20533733,0.8578566,0.058252078,0.05815081,0.5571015,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
160,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,
162,0.41898715,0.09452044,0.9155732,0.04911134,0.049066555,0.44657233,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
163,,,,,,,,,,,,,,,,,,,,,
164,0.39356163,0.13772687,0.87666667,0.010000001,0.010000001,0.40795916,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
165,,,,,,,,,,,,,,,,,,,,,
166,0.35058206,0.20023371,0.7825962,0.04926645,0.0492773,0.4676145,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
167,0.44566157,0.11056383,0.9157736,0.04904066,0.049182225,0.4469564,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
168,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,
171,0.20003276,0.1596415,0.58270156,0.049387835,0.04937776,0.44730765,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
172,0.46575344,0.05667827,0.6,0.0,0.45385674,0.39795917,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
173,0.18621232,0.3307803,0.8491762,0.049243104,0.049249366,0.5490841,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
174,0.15068494,0.09291496,0.8,0.0,0.0,0.39795917,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
175,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,
179,0.21917808,0.016905991,0.8,0.0,0.0,0.6530612,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
180,0.3897645,0.13427673,0.619836,0.01987271,0.01992625,0.3973925,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
181,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,
184,0.29389188,0.031259228,0.61992335,0.0199252,0.019921713,0.43828866,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
185,0.2626526,0.22714277,0.5631171,0.029787425,0.029780637,0.42773902,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
186,0.37807733,0.13755807,0.8493763,0.049376793,0.049273495,0.4472997,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
187,0.5323244,0.12192346,0.8392556,0.039326776,0.039040513,0.5390543,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
188,0.19178082,0.05929376,0.8666667,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
189,0.56164384,0.065814905,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
190,,,,,,,,,,,,,,,,,,,,,
191,0.12563731,0.12937811,0.6297556,0.029759696,0.02975216,0.42771047,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
192,0.3387671,0.3561334,0.81,0.01,0.01,0.40795916,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
193,0.43088514,0.09343018,0.61992997,0.019931711,0.019928485,0.4689077,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
194,0.35851148,0.109893054,0.8297544,0.02975982,0.029751025,0.26444137,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
195,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,
197,0.31506848,0.030112678,0.8666667,0.14084141,0.0,0.5510204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
198,0.24657534,0.085722014,0.8666667,0.07298073,0.0,0.39795917,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
199,,,,,,,,,,,,,,,,,,,,,
200,0.1627396,0.29987854,0.906128,0.039467856,0.470121,0.43741292,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
201,,,,,,,,,,,,,,,,,,,,,
202,0.46575344,0.16713043,0.8,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
203,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,
