,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,income
27,0.17941171,0.12897098,0.72274536,0.05369803,0.033466805,0.3849041,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
28,0.17992383,0.12516578,0.72242683,0.053044852,0.033343893,0.38457847,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
29,0.16912082,0.12977485,0.72803134,0.05464717,0.034104344,0.38246322,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
30,0.17460778,0.1333059,0.7243717,0.054498304,0.034015942,0.38433933,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
31,0.1765061,0.13094051,0.7221603,0.053702984,0.034095787,0.3845272,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
32,0.17921062,0.12742512,0.72274715,0.053331137,0.03341746,0.38487118,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
33,0.16967191,0.13100731,0.72232944,0.053875547,0.035364926,0.3822,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
34,0.18071724,0.12705791,0.7222988,0.053061012,0.033202402,0.38547188,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
35,0.17240006,0.12594625,0.72670716,0.053778313,0.033691566,0.38296795,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
36,0.17518666,0.13006395,0.7262728,0.054424293,0.033429608,0.38416207,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
37,0.1720848,0.1289727,0.7273079,0.054332074,0.033686306,0.38333562,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
38,0.18617895,0.12786955,0.7198116,0.05270659,0.032830436,0.3870717,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
39,,,,,,,,,,,,,,,,,,,,,
40,0.17547466,0.12926005,0.7231563,0.053718578,0.034044072,0.38393134,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
41,,,,,,,,,,,,,,,,,,,,,
42,0.17236319,0.13036792,0.72166544,0.053627986,0.0349818,0.38296822,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
43,0.17310685,0.12911382,0.7234436,0.05351332,0.034324676,0.38359472,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
44,0.1886156,0.12561765,0.7198877,0.05253703,0.03241046,0.3872395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
45,,,,,,,,,,,,,,,,,,,,,
46,0.17695984,0.12940268,0.7211889,0.053342413,0.034206167,0.3843258,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
47,0.1754438,0.13066691,0.7268391,0.05454224,0.03324974,0.38448974,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
48,0.17027888,0.1328788,0.7297668,0.055507313,0.03360192,0.38324958,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
49,0.1791039,0.12991706,0.7197954,0.05314662,0.034140483,0.38497669,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
50,0.18859155,0.13002098,0.71768975,0.05280728,0.03299185,0.38762426,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
51,0.16807435,0.13183473,0.72519374,0.05456099,0.03504388,0.38195574,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
52,,,,,,,,,,,,,,,,,,,,,
53,0.18366425,0.12826987,0.7198546,0.0528142,0.033264585,0.38631123,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
54,0.18183565,0.124517165,0.7219836,0.052900247,0.033107974,0.38497892,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
55,0.1753074,0.12844308,0.72263944,0.05350169,0.034168027,0.3837373,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
56,0.18748438,0.12880234,0.71803194,0.052664068,0.033062723,0.38721204,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
57,0.16827211,0.1303794,0.7243202,0.054046698,0.03512292,0.38199306,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
58,0.170835,0.13201316,0.7281895,0.0549075,0.033776563,0.38347358,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
59,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,
61,0.17623745,0.12994179,0.72220916,0.053660326,0.034139946,0.38416055,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
62,0.1748088,0.12772468,0.72572124,0.05393492,0.033547852,0.38376027,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
63,,,,,,,,,,,,,,,,,,,,,
64,0.18380344,0.12772155,0.7212299,0.052974954,0.03293027,0.38639137,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
65,0.19049819,0.12831497,0.7173536,0.052671604,0.032767743,0.3876384,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
66,0.18482591,0.12745422,0.720055,0.05286323,0.033050332,0.386338,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
67,0.18312605,0.13103044,0.719654,0.053249605,0.03348981,0.3863785,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
68,0.17191276,0.13024075,0.7246057,0.054190505,0.034410592,0.3829605,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
69,0.17474876,0.1336689,0.7255655,0.05470032,0.033710342,0.38463956,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
70,0.17930944,0.13269587,0.7219892,0.053951472,0.03369014,0.38555562,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
71,0.18112151,0.13107522,0.7203609,0.053361967,0.033673733,0.38587156,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
72,0.17846665,0.12633075,0.7221841,0.053215507,0.03369236,0.3842065,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
73,0.18087287,0.12874047,0.7226749,0.053570867,0.033199064,0.38544467,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
74,0.17376944,0.12704057,0.72272927,0.053258408,0.034373187,0.38316968,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
75,0.18378359,0.13162485,0.717982,0.053007245,0.03374614,0.38657567,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
76,0.16933621,0.12756155,0.72605133,0.05391865,0.034446124,0.3821394,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
77,0.1773067,0.1301236,0.72380155,0.053906534,0.033579208,0.3847509,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
78,0.177576,0.13148807,0.7205663,0.05358045,0.03430223,0.38466054,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
79,0.18485993,0.12652689,0.7208476,0.053155452,0.032946363,0.3857972,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
80,0.18467236,0.12846701,0.72058034,0.05321768,0.033024512,0.38627723,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
81,0.17694849,0.1314792,0.7219157,0.053872038,0.03412972,0.38448897,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
82,0.17011867,0.12407392,0.7291234,0.054056965,0.033557247,0.38198996,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
83,0.18386856,0.12989208,0.7189071,0.0531077,0.033550143,0.38613087,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
84,,,,,,,,,,,,,,,,,,,,,
85,0.17491391,0.13119747,0.720811,0.053534612,0.03470499,0.3839035,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
86,0.17918465,0.12854852,0.7210675,0.053026833,0.033761814,0.3851675,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
87,,,,,,,,,,,,,,,,,,,,,
88,0.17331246,0.12918743,0.72240484,0.05332019,0.034517046,0.3836163,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
89,0.17900813,0.12741978,0.7231429,0.05364138,0.03344487,0.38443774,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
90,,,,,,,,,,,,,,,,,,,,,
91,0.17070182,0.12735945,0.72480786,0.05374336,0.034496818,0.38231093,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
92,0.18408474,0.12714772,0.72119987,0.052814737,0.03285268,0.38651615,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
93,0.17612374,0.13118419,0.72196126,0.053704023,0.034215085,0.3844234,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
94,0.18283232,0.12604924,0.7226112,0.05329583,0.03286024,0.3854415,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
95,0.18058155,0.12589076,0.7218276,0.05307971,0.03339074,0.38477165,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
96,,,,,,,,,,,,,,,,,,,,,
97,0.17110373,0.1329807,0.72570837,0.054603435,0.034313723,0.38346344,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
98,0.17096913,0.12996176,0.7234094,0.05365126,0.034754567,0.38300118,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
99,0.1771258,0.12728128,0.7233515,0.05338453,0.03363332,0.3843206,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
100,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,
102,0.18991366,0.13111497,0.7181052,0.05293405,0.032679833,0.38836178,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
103,0.18800488,0.12677933,0.7194635,0.052701402,0.032649573,0.3870683,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
104,0.17915677,0.12682305,0.72241265,0.053257972,0.03351037,0.3846205,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
105,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,
107,0.17982677,0.12646186,0.72204614,0.053008635,0.033422388,0.3849666,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
108,0.18776812,0.13012634,0.7181062,0.052864663,0.033030536,0.38748196,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
109,0.17759015,0.12637208,0.72315,0.053246085,0.033584584,0.38427022,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
110,0.1719501,0.13225262,0.7211874,0.053679094,0.03516877,0.3832738,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
111,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,
113,0.1894204,0.1298097,0.7188908,0.05301043,0.0326033,0.3878945,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
114,0.1784141,0.1340874,0.7181764,0.053328484,0.03468358,0.38539737,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
115,0.17966516,0.13053459,0.7188781,0.0532014,0.034303866,0.38494036,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
116,0.17509407,0.13164741,0.7208187,0.05346898,0.034636416,0.38423938,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
117,0.17894971,0.12519,0.7230352,0.053233214,0.033404835,0.38420588,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
118,0.17702174,0.13119857,0.7210856,0.05364925,0.034284133,0.3844644,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
119,0.17581426,0.13399607,0.7187598,0.053525675,0.03505903,0.38445595,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
120,0.17673554,0.1325832,0.7188733,0.053371593,0.034839224,0.3845209,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
121,,,,,,,,,,,,,,,,,,,,,
122,0.1800229,0.1322511,0.7221323,0.053860553,0.033507008,0.38581312,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
123,,,,,,,,,,,,,,,,,,,,,
124,0.17327988,0.13009198,0.7218619,0.05346839,0.034707263,0.38349202,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
125,,,,,,,,,,,,,,,,,,,,,
126,0.18273331,0.12684016,0.7222643,0.05332206,0.03296133,0.3855404,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
127,0.18658088,0.12967145,0.71946365,0.05314663,0.03296033,0.3869956,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
128,0.175841,0.12546362,0.72384936,0.053281743,0.033730734,0.38358942,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
129,0.17188309,0.13097827,0.72160083,0.053844348,0.035149608,0.3826609,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
130,0.186136,0.13094942,0.7184045,0.052997973,0.033244595,0.38719645,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
131,0.18145484,0.12714303,0.7205711,0.05296436,0.033520292,0.38523564,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
132,0.17390348,0.13155136,0.7260477,0.05462407,0.03375021,0.3839053,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
133,,,,,,,,,,,,,,,,,,,,,
134,0.1812413,0.13000405,0.7204369,0.053112905,0.033574548,0.38595507,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
135,,,,,,,,,,,,,,,,,,,,,
136,0.1730018,0.12853564,0.7235082,0.05344308,0.034315888,0.38348562,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
137,0.18088393,0.12897508,0.7217524,0.053516544,0.033429205,0.3852778,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
138,0.17275643,0.13037589,0.7242631,0.054043557,0.034301724,0.38338766,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
139,0.17292145,0.12729481,0.72500217,0.05359115,0.03398528,0.38330925,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
140,,,,,,,,,,,,,,,,,,,,,
141,0.18086803,0.13212037,0.71929604,0.05342556,0.034011908,0.38567498,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
142,0.1884287,0.1279716,0.71927017,0.05265902,0.03259058,0.3876485,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
143,0.17037572,0.13254267,0.724474,0.054463252,0.034768853,0.382833,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
144,0.17435749,0.1289127,0.7226725,0.05368945,0.034382008,0.38332006,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
145,0.18109295,0.1288039,0.7204147,0.05293645,0.03357629,0.38574758,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
146,0.17262186,0.12988152,0.7223004,0.053756136,0.03480595,0.38289323,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
147,0.17722394,0.13033584,0.7225608,0.05376783,0.03389138,0.38456482,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
148,0.17686132,0.12808885,0.7215989,0.0533731,0.034150273,0.38390195,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
149,0.1693919,0.13380505,0.7223503,0.054109987,0.03542364,0.38276294,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
150,0.17818865,0.13194364,0.7191066,0.053322952,0.034509033,0.3848982,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
151,0.19087358,0.12933241,0.718376,0.05287395,0.032474477,0.38817415,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
152,0.18020827,0.12844986,0.7233458,0.053705223,0.033177994,0.385164,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
153,0.17723234,0.1242813,0.7234642,0.053037103,0.033541493,0.3838229,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
154,0.17110866,0.13125765,0.73015445,0.055290386,0.033311862,0.38341177,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
155,0.17221019,0.1258396,0.7258428,0.05350845,0.03388364,0.38298786,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
156,0.17209674,0.12329056,0.7269727,0.05345461,0.033630006,0.38248315,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
157,0.18429801,0.12551582,0.72029346,0.05281886,0.03310573,0.3856005,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
158,0.1739692,0.1315868,0.7207412,0.053620823,0.034918647,0.38358513,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
159,0.17473046,0.12876314,0.72303295,0.05364213,0.034199424,0.3835947,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
160,0.17297904,0.13030773,0.7267724,0.05452419,0.03370788,0.3835953,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
